store_id,store_name,year,month,monthly_revenue,orders_count,avg_order_value,return_rate,discount_share,sales_per_employee,unique_customers,unique_products,performance_score,performance_class
1,Warszawa Centrum,2025,6,20895.7,87,240.18045977011496,0.06896551724137931,0.061220565567020414,1741.3083333333334,80,36,0.20784011239767813,medium_efficiency
1,Warszawa Centrum,2025,7,18495.7,76,243.36447368421054,0.06578947368421052,0.15216882088771602,1541.3083333333334,74,35,0.12971870812271946,low_efficiency
1,Warszawa Centrum,2025,8,22143.47,79,280.29708860759496,0.05063291139240506,0.05190133783416954,1845.2891666666667,75,36,0.23235598576336972,medium_efficiency
1,Warszawa Centrum,2025,9,43418.03,108,402.0187962962963,0.08333333333333333,0.06094407735299658,3618.1691666666666,103,46,0.49042248754666157,high_efficiency
1,Warszawa Centrum,2025,10,39736.520000000004,96,413.9220833333334,0.07291666666666667,0.06676349001837983,3311.376666666667,90,46,0.4418998810846085,high_efficiency
1,Warszawa Centrum,2025,11,42394.13,115,368.64460869565215,0.043478260869565216,0.15605591824075407,3532.8441666666663,104,47,0.4586126251861355,high_efficiency
1,Warszawa Centrum,2025,12,59561.75,125,476.494,0.08,0.05716131897926306,4963.479166666667,111,43,0.655983634397156,high_efficiency
1,Warszawa Centrum,2026,1,33075.88,75,441.0117333333333,0.02666666666666667,0.15577528778171978,2756.3233333333333,73,35,0.3236383465215343,high_efficiency
1,Warszawa Centrum,2026,2,28976.26,57,508.3554385964912,0.03508771929824561,0.07960652388456178,2414.688333333333,56,30,0.29899185596085504,high_efficiency
1,Warszawa Centrum,2026,3,35558.81,88,404.0773863636363,0.056818181818181816,0.03575892190118042,2963.2341666666666,82,39,0.40033177710980816,high_efficiency
1,Warszawa Centrum,2026,4,32732.12,92,355.78391304347826,0.07608695652173914,0.06854474736517395,2727.6766666666667,85,44,0.3534276567565697,high_efficiency
1,Warszawa Centrum,2026,5,37060.16,102,363.33490196078435,0.0784313725490196,0.06836829911834738,3088.346666666667,93,44,0.40619257312277696,high_efficiency
2,Kraków Galeria,2024,1,22796.72,54,422.16148148148153,0.037037037037037035,0.1577268802481073,2279.672,53,28,0.185602852029138,low_efficiency
2,Kraków Galeria,2024,2,24565.83,56,438.67553571428573,0.08928571428571429,0.07190710695281109,2456.583,50,31,0.21766339564275303,medium_efficiency
2,Kraków Galeria,2024,3,28988.92,68,426.3076470588235,0.07352941176470588,0.07649628944111449,2898.892,66,39,0.30501925868846447,high_efficiency
2,Kraków Galeria,2024,4,21235.9,59,359.9305084745763,0.05084745762711865,0.05529672034809517,2123.59,57,35,0.21682427766870463,medium_efficiency
2,Kraków Galeria,2024,5,27366.61,72,380.09180555555554,0.08333333333333333,0.07359799598859203,2736.661,68,42,0.2839761987208841,medium_efficiency
2,Kraków Galeria,2024,6,28629.0,98,292.1326530612245,0.02040816326530612,0.07692575554154077,2862.9,88,37,0.3408644077954661,high_efficiency
2,Kraków Galeria,2024,7,14412.44,72,200.17277777777778,0.05555555555555555,0.16187009150410414,1441.2440000000001,68,31,0.07326775548355342,low_efficiency
2,Kraków Galeria,2024,8,21506.99,81,265.5183950617284,0.09876543209876543,0.06659806583856699,2150.699,76,34,0.19625794443195527,medium_efficiency
2,Kraków Galeria,2024,9,25571.88,61,419.21114754098363,0.08196721311475409,0.04993228896728136,2557.188,60,32,0.25512500863082993,medium_efficiency
2,Kraków Galeria,2024,10,27942.51,72,388.09041666666667,0.125,0.05192468465925284,2794.2509999999997,67,39,0.2689180021313164,medium_efficiency
2,Kraków Galeria,2024,11,21856.0,72,303.55555555555554,0.06944444444444445,0.1588485430907313,2185.6,69,36,0.17152737407571267,low_efficiency
2,Kraków Galeria,2024,12,43326.65,85,509.7252941176471,0.08235294117647059,0.05836133510475644,4332.665,80,34,0.4730668155832535,high_efficiency
2,Kraków Galeria,2025,1,22239.38,51,436.0662745098039,0.13725490196078433,0.15604880177598998,2223.938,47,29,0.1167330066130397,low_efficiency
2,Kraków Galeria,2025,2,34723.97,63,551.174126984127,0.07936507936507936,0.05413324028288861,3472.397,58,33,0.3719698771353797,high_efficiency
2,Kraków Galeria,2025,3,22027.86,59,373.3535593220339,0.05084745762711865,0.06655954153154195,2202.786,56,40,0.23064725887592544,medium_efficiency
2,Kraków Galeria,2025,4,25798.64,64,403.10375,0.078125,0.09519220112763231,2579.864,58,40,0.24685397675420426,medium_efficiency
2,Kraków Galeria,2025,5,25273.34,70,361.0477142857143,0.02857142857142857,0.07133258839087651,2527.334,68,45,0.29981320457558547,high_efficiency
2,Kraków Galeria,2025,6,21892.02,84,260.6192857142857,0.07142857142857142,0.05057097096940813,2189.202,74,35,0.22294245037895918,medium_efficiency
2,Kraków Galeria,2025,7,22977.82,94,244.44489361702128,0.031914893617021274,0.15396032367585727,2297.782,86,37,0.23034241187809118,medium_efficiency
2,Kraków Galeria,2025,8,21611.49,77,280.6687012987013,0.09090909090909091,0.05814886933359365,2161.1490000000003,68,36,0.19950115017761666,medium_efficiency
2,Kraków Galeria,2025,9,35015.55,83,421.8740963855422,0.03614457831325301,0.06224541226541774,3501.5550000000003,74,40,0.405393638628363,high_efficiency
2,Kraków Galeria,2025,10,31675.63,77,411.3718181818182,0.09090909090909091,0.07565473275791128,3167.563,74,43,0.3378409350533115,high_efficiency
2,Kraków Galeria,2025,11,27787.46,86,323.11,0.05813953488372093,0.16838720605830976,2778.746,80,42,0.2664317987230664,medium_efficiency
2,Kraków Galeria,2025,12,55231.97,107,516.1866355140187,0.06542056074766354,0.061105041480405874,5523.197,96,41,0.6317468007779492,high_efficiency
2,Kraków Galeria,2026,1,25076.15,58,432.3474137931035,0.08620689655172414,0.163133298825637,2507.6150000000002,54,33,0.18905859179223877,low_efficiency
2,Kraków Galeria,2026,2,18741.94,38,493.20894736842104,0.05263157894736842,0.05301984157661433,1874.194,36,19,0.16360410987921173,low_efficiency
2,Kraków Galeria,2026,3,19324.94,53,364.6215094339622,0.05660377358490566,0.06078638546710045,1932.494,52,30,0.17515115411141402,low_efficiency
2,Kraków Galeria,2026,4,28243.52,77,366.79896103896107,0.03896103896103896,0.06331238983104248,2824.352,70,36,0.3128286155999503,high_efficiency
2,Kraków Galeria,2026,5,26950.09,64,421.09515625,0.078125,0.060154448017821785,2695.009,62,40,0.2852361956639576,medium_efficiency
3,Wrocław Rynek,2024,1,15379.97,37,415.67486486486484,0.05405405405405406,0.1477205914542475,1922.49625,36,20,0.07647372589073538,low_efficiency
3,Wrocław Rynek,2024,2,12941.53,32,404.4228125,0.0,0.04345907575366736,1617.69125,32,22,0.12870050553244244,low_efficiency
3,Wrocław Rynek,2024,3,21945.57,54,406.39944444444444,0.037037037037037035,0.055104349162705124,2743.19625,51,32,0.24421691609401874,medium_efficiency
3,Wrocław Rynek,2024,4,27042.41,64,422.53765625,0.03125,0.07189145667107799,3380.30125,61,38,0.32374814298580185,high_efficiency
3,Wrocław Rynek,2024,5,20587.11,50,411.7422,0.02,0.0497697018147377,2573.38875,47,34,0.2421365125700069,medium_efficiency
3,Wrocław Rynek,2024,6,14254.71,53,268.9567924528302,0.1320754716981132,0.06350553663111354,1781.83875,51,26,0.05652195854171676,low_efficiency
3,Wrocław Rynek,2024,7,16812.4,64,262.69375,0.046875,0.1664906681103506,2101.55,61,36,0.1220413131172679,low_efficiency
3,Wrocław Rynek,2024,8,19240.75,66,291.5265151515151,0.06060606060606061,0.060015476896530494,2405.09375,62,34,0.19486372345480946,medium_efficiency
3,Wrocław Rynek,2024,9,30425.96,76,400.3415789473684,0.06578947368421052,0.0705427400910152,3803.245,71,38,0.3492343516313996,high_efficiency
3,Wrocław Rynek,2024,10,26227.77,65,403.5041538461538,0.046153846153846156,0.08206761288588461,3278.47125,60,36,0.29145122321839695,medium_efficiency
3,Wrocław Rynek,2024,11,28514.9,82,347.7426829268293,0.036585365853658534,0.15414566484413564,3564.3625,81,40,0.31633386047925377,high_efficiency
3,Wrocław Rynek,2024,12,43192.73,80,539.909125,0.1,0.04823946447407591,5399.09125,73,35,0.4962937964881724,high_efficiency
3,Wrocław Rynek,2025,1,20146.66,43,468.526976744186,0.06976744186046512,0.16731136682357425,2518.3325,42,25,0.14051721365229414,low_efficiency
3,Wrocław Rynek,2025,2,23341.49,46,507.42369565217393,0.043478260869565216,0.05570155601063825,2917.68625,46,31,0.27152345136265144,medium_efficiency
3,Wrocław Rynek,2025,3,24044.08,63,381.6520634920635,0.031746031746031744,0.051355790501989886,3005.51,59,36,0.28572274226309774,medium_efficiency
3,Wrocław Rynek,2025,4,19514.05,52,375.2701923076923,0.09615384615384616,0.04871647250893198,2439.25625,50,36,0.1849446885765485,low_efficiency
3,Wrocław Rynek,2025,5,27644.52,67,412.60477611940297,0.05970149253731343,0.06745099520848036,3455.565,63,37,0.31373205431661977,high_efficiency
3,Wrocław Rynek,2025,6,26133.12,85,307.4484705882353,0.047058823529411764,0.06079958713179509,3266.64,78,37,0.3123808545662909,high_efficiency
3,Wrocław Rynek,2025,7,16156.47,66,244.795,0.06060606060606061,0.1668796331819363,2019.55875,64,29,0.09399700679620558,low_efficiency
3,Wrocław Rynek,2025,8,13465.06,58,232.1562068965517,0.06896551724137931,0.0746070275946625,1683.1325,57,29,0.08899727008837836,low_efficiency
3,Wrocław Rynek,2025,9,30410.05,77,394.93571428571425,0.03896103896103896,0.06138141834571911,3801.25625,75,41,0.3808922316559536,high_efficiency
3,Wrocław Rynek,2025,10,26145.6,72,363.1333333333333,0.027777777777777776,0.04457697967548155,3268.2,69,42,0.33728576360462587,high_efficiency
3,Wrocław Rynek,2025,11,39922.69,106,376.62915094339627,0.05660377358490566,0.16577496415289028,4990.33625,98,48,0.4663127055159675,high_efficiency
3,Wrocław Rynek,2025,12,37085.71,76,487.96986842105264,0.039473684210526314,0.07537707861650036,4635.71375,75,32,0.44409810760441404,high_efficiency
3,Wrocław Rynek,2026,1,17604.23,43,409.4006976744186,0.09302325581395349,0.17761146059416374,2200.52875,41,29,0.08554373079993048,low_efficiency
3,Wrocław Rynek,2026,2,23728.48,49,484.254693877551,0.02040816326530612,0.06284624678067262,2966.06,47,29,0.2769562170291819,medium_efficiency
3,Wrocław Rynek,2026,3,28058.17,72,389.69680555555556,0.08333333333333333,0.046939750163722385,3507.27125,64,38,0.31219422474208824,high_efficiency
3,Wrocław Rynek,2026,4,28851.13,70,412.159,0.08571428571428572,0.059129058304972434,3606.39125,63,34,0.3083594725700662,high_efficiency
3,Wrocław Rynek,2026,5,24429.45,68,359.2566176470588,0.058823529411764705,0.06499520430869708,3053.68125,63,38,0.2723023399009181,medium_efficiency
4,Gdańsk Morena,2024,1,17138.22,38,451.0057894736842,0.13157894736842105,0.1701403499427415,2448.317142857143,37,21,0.05965798630903289,low_efficiency
4,Gdańsk Morena,2024,2,21082.97,43,490.30162790697676,0.09302325581395349,0.04973152387077988,3011.8528571428574,42,26,0.21201254770585132,medium_efficiency
4,Gdańsk Morena,2024,3,18238.36,51,357.6149019607843,0.11764705882352941,0.07058530363355345,2605.48,50,34,0.14936773712034437,low_efficiency
4,Gdańsk Morena,2024,4,23130.83,52,444.8236538461539,0.038461538461538464,0.07157971885889883,3304.404285714286,50,33,0.270216491667678,medium_efficiency
4,Gdańsk Morena,2024,5,22037.96,50,440.75919999999996,0.12,0.07829450296487074,3148.2799999999997,50,34,0.20693004771122406,medium_efficiency
4,Gdańsk Morena,2024,6,21406.68,74,289.2794594594595,0.08108108108108109,0.07557054909520552,3058.097142857143,66,40,0.22842016521193703,medium_efficiency
4,Gdańsk Morena,2024,7,13864.02,58,239.03482758620692,0.06896551724137931,0.14637672414536204,1980.5742857142857,56,27,0.06201071262849628,low_efficiency
4,Gdańsk Morena,2024,8,17533.84,65,269.7513846153846,0.1076923076923077,0.05108154636045268,2504.8342857142857,63,35,0.16079184359203597,low_efficiency
4,Gdańsk Morena,2024,9,15804.84,47,336.2731914893617,0.02127659574468085,0.07357815814570733,2257.8342857142857,47,30,0.16096513926178874,low_efficiency
4,Gdańsk Morena,2024,10,19529.75,49,398.56632653061223,0.02040816326530612,0.05255316661354493,2789.964285714286,48,34,0.23819104495693222,medium_efficiency
4,Gdańsk Morena,2024,11,19962.96,53,376.65962264150943,0.09433962264150944,0.15920579472332455,2851.8514285714286,50,36,0.14847029388626964,low_efficiency
4,Gdańsk Morena,2024,12,40154.05,75,535.3873333333333,0.09333333333333334,0.054059020292451215,5736.292857142857,70,35,0.4831881697812772,high_efficiency
4,Gdańsk Morena,2025,1,24620.34,55,447.6425454545455,0.09090909090909091,0.1775674772848744,3517.191428571429,52,26,0.19322761346175849,medium_efficiency
4,Gdańsk Morena,2025,2,24959.58,49,509.3791836734694,0.12244897959183673,0.08568814114633777,3565.654285714286,47,27,0.23286809053242175,medium_efficiency
4,Gdańsk Morena,2025,3,19313.14,54,357.65074074074073,0.05555555555555555,0.09582127606581876,2759.02,51,35,0.1902708554310058,low_efficiency
4,Gdańsk Morena,2025,4,16179.11,48,337.0647916666667,0.08333333333333333,0.06785125590619003,2311.3014285714285,45,35,0.13749346822698713,low_efficiency
4,Gdańsk Morena,2025,5,18339.27,51,359.59352941176473,0.058823529411764705,0.0799243440938976,2619.8957142857143,49,30,0.17244254782869733,low_efficiency
4,Gdańsk Morena,2025,6,19026.66,65,292.71784615384615,0.046153846153846156,0.0655093254278145,2718.094285714286,63,35,0.21250730413234376,medium_efficiency
4,Gdańsk Morena,2025,7,16978.34,76,223.39921052631578,0.02631578947368421,0.15312270396749428,2425.477142857143,74,34,0.16337483948061088,low_efficiency
4,Gdańsk Morena,2025,8,14245.18,46,309.67782608695654,0.08695652173913043,0.07179988401717588,2035.0257142857142,44,29,0.09123826848370248,low_efficiency
4,Gdańsk Morena,2025,9,22741.33,65,349.8666153846154,0.07692307692307693,0.06123804479787457,3248.761428571429,62,40,0.2578628979601802,medium_efficiency
4,Gdańsk Morena,2025,10,29438.22,60,490.637,0.11666666666666667,0.06291815508496319,4205.46,58,36,0.3246049709739893,high_efficiency
4,Gdańsk Morena,2025,11,30935.8,89,347.59325842696626,0.07865168539325842,0.14644321448870692,4419.4,82,46,0.3505037667967486,high_efficiency
4,Gdańsk Morena,2025,12,39840.86,84,474.2959523809524,0.05952380952380952,0.07166048486051674,5691.551428571429,75,36,0.48759500095326447,high_efficiency
4,Gdańsk Morena,2026,1,19916.4,47,423.7531914893617,0.06382978723404255,0.1437029075079271,2845.2000000000003,44,27,0.15854607465621723,low_efficiency
4,Gdańsk Morena,2026,2,20408.08,42,485.9066666666667,0.023809523809523808,0.060472413685154526,2915.44,41,27,0.2407106424802771,medium_efficiency
4,Gdańsk Morena,2026,3,19979.76,53,376.9766037735849,0.07547169811320754,0.05207977997359266,2854.2514285714283,50,32,0.20378612782727962,medium_efficiency
4,Gdańsk Morena,2026,4,26586.08,68,390.9717647058824,0.07352941176470588,0.05272391827496934,3798.011428571429,62,42,0.3193098375408295,high_efficiency
4,Gdańsk Morena,2026,5,25167.15,73,344.75547945205483,0.0410958904109589,0.05540559104076291,3595.307142857143,69,40,0.3194972483318618,high_efficiency
5,Poznań Plaza,2024,1,19139.55,43,445.10581395348834,0.11627906976744186,0.1634161224081244,2734.2214285714285,41,27,0.11013981998041122,low_efficiency
5,Poznań Plaza,2024,2,15012.67,31,484.27967741935487,0.03225806451612903,0.05617851085044505,2144.667142857143,30,19,0.14698001607208971,low_efficiency
5,Poznań Plaza,2024,3,16788.28,41,409.470243902439,0.04878048780487805,0.07334924458358814,2398.325714285714,38,30,0.16038739001295105,low_efficiency
5,Poznań Plaza,2024,4,22917.66,65,352.57938461538464,0.046153846153846156,0.061956870987481254,3273.9514285714286,61,35,0.2670744764319404,medium_efficiency
5,Poznań Plaza,2024,5,19566.95,56,349.40982142857143,0.03571428571428571,0.06202482737991376,2795.2785714285715,51,36,0.2214715940373934,medium_efficiency
5,Poznań Plaza,2024,6,15461.16,57,271.24842105263156,0.017543859649122806,0.05672178674970471,2208.7371428571428,56,29,0.16522730437552083,low_efficiency
5,Poznań Plaza,2024,7,15232.85,54,282.0898148148148,0.05555555555555555,0.15987235537534214,2176.1214285714286,52,26,0.07967027216498718,low_efficiency
5,Poznań Plaza,2024,8,12038.23,51,236.04372549019607,0.0196078431372549,0.07641488878523028,1719.7471428571428,51,27,0.09478928282556072,low_efficiency
5,Poznań Plaza,2024,9,32120.15,80,401.50187500000004,0.0625,0.07547161665064388,4588.592857142858,75,39,0.39206161364927,high_efficiency
5,Poznań Plaza,2024,10,32834.24,82,400.4175609756097,0.06097560975609756,0.07584755339506877,4690.605714285714,77,44,0.413514744252109,high_efficiency
5,Poznań Plaza,2024,11,27458.24,80,343.228,0.1,0.1656594280602526,3922.6057142857144,74,41,0.2660497768581306,medium_efficiency
5,Poznań Plaza,2024,12,45152.71,81,557.4408641975308,0.04938271604938271,0.05781300536482254,6450.387142857143,80,35,0.580823180267978,high_efficiency
5,Poznań Plaza,2025,1,19068.69,47,405.71680851063826,0.0425531914893617,0.14786972906473284,2724.098571428571,46,28,0.16055616290927258,low_efficiency
5,Poznań Plaza,2025,2,23096.84,39,592.2266666666667,0.05128205128205128,0.05904314001561143,3299.5485714285714,39,23,0.2731446997607142,medium_efficiency
5,Poznań Plaza,2025,3,20854.49,55,379.17254545454546,0.07272727272727272,0.05851098889688468,2979.2128571428575,55,34,0.22437683938214617,medium_efficiency
5,Poznań Plaza,2025,4,27374.25,77,355.5097402597403,0.025974025974025976,0.0705236380378972,3910.6071428571427,73,46,0.36631828795311255,high_efficiency
5,Poznań Plaza,2025,5,25261.6,67,377.0388059701492,0.08955223880597014,0.05766177646735822,3608.7999999999997,61,35,0.27411230631400324,medium_efficiency
5,Poznań Plaza,2025,6,18579.95,62,299.6766129032258,0.04838709677419355,0.07902922082589194,2654.2785714285715,59,34,0.19245680486686584,medium_efficiency
5,Poznań Plaza,2025,7,19575.54,73,268.1580821917808,0.0958904109589041,0.16355928075346382,2796.5057142857145,71,37,0.15427512391902085,low_efficiency
5,Poznań Plaza,2025,8,14182.02,60,236.36700000000002,0.06666666666666667,0.06298202807085701,2026.0028571428572,59,31,0.1198053614759531,low_efficiency
5,Poznań Plaza,2025,9,27417.26,66,415.41303030303027,0.06060606060606061,0.07113380092970437,3916.7514285714283,60,40,0.32562082949813786,high_efficiency
5,Poznań Plaza,2025,10,27130.63,63,430.64492063492065,0.047619047619047616,0.06201191524905719,3875.804285714286,60,33,0.3243554991977506,high_efficiency
5,Poznań Plaza,2025,11,16718.88,45,371.53066666666666,0.06666666666666667,0.1770309303520693,2388.4114285714286,43,32,0.10048782815414038,low_efficiency
5,Poznań Plaza,2025,12,42950.75,90,477.23055555555555,0.1,0.06254801765652883,6135.821428571428,84,36,0.5152081659183919,high_efficiency
5,Poznań Plaza,2026,1,23462.43,54,434.4894444444445,0.09259259259259259,0.14966024363008903,3351.7757142857145,52,29,0.195865359648989,medium_efficiency
5,Poznań Plaza,2026,2,22893.3,39,587.0076923076923,0.07692307692307693,0.06361011547961896,3270.4714285714285,38,21,0.24620029062550638,medium_efficiency
5,Poznań Plaza,2026,3,24851.68,69,360.16927536231884,0.043478260869565216,0.06302917835287518,3550.2400000000002,64,37,0.3000136315618736,high_efficiency
5,Poznań Plaza,2026,4,24195.87,66,366.60409090909087,0.07575757575757576,0.06459964603357346,3456.552857142857,61,39,0.27309347127890693,medium_efficiency
5,Poznań Plaza,2026,5,16195.789999999999,44,368.08613636363634,0.09090909090909091,0.06238714603874274,2313.6842857142856,44,32,0.13600302627294583,low_efficiency
6,Łódź Manufaktura,2024,1,18329.6,45,407.3244444444444,0.13333333333333333,0.15702063527906537,1666.3272727272727,45,25,0.05766101586815271,low_efficiency
6,Łódź Manufaktura,2024,2,26177.69,53,493.918679245283,0.03773584905660377,0.07105824957452275,2379.79,51,29,0.26929224376155936,medium_efficiency
6,Łódź Manufaktura,2024,3,24934.03,65,383.6004615384615,0.046153846153846156,0.03586780879627464,2266.73,63,36,0.27511870610619577,medium_efficiency
6,Łódź Manufaktura,2024,4,25371.44,63,402.7212698412698,0.07936507936507936,0.09343033352152133,2306.4945454545455,60,41,0.2410176836912659,medium_efficiency
6,Łódź Manufaktura,2024,5,25230.829999999998,65,388.16661538461534,0.046153846153846156,0.0632916326813221,2293.711818181818,63,40,0.27370708209297473,medium_efficiency
6,Łódź Manufaktura,2024,6,22449.47,79,284.17050632911395,0.0759493670886076,0.05112626996750083,2040.8609090909092,75,38,0.23007473842024656,medium_efficiency
6,Łódź Manufaktura,2024,7,18029.07,72,250.40375,0.041666666666666664,0.15926403129210018,1639.0063636363636,67,33,0.12593572990547353,low_efficiency
6,Łódź Manufaktura,2024,8,22985.78,77,298.5166233766234,0.03896103896103896,0.06787550142824933,2089.6163636363635,69,35,0.23637515778079674,medium_efficiency
6,Łódź Manufaktura,2024,9,30529.12,62,492.40516129032255,0.06451612903225806,0.07433125099869287,2775.3745454545456,57,37,0.31559629361297964,high_efficiency
6,Łódź Manufaktura,2024,10,35108.2,91,385.80439560439555,0.01098901098901099,0.070082947238606,3191.6545454545453,87,46,0.43395462111917127,high_efficiency
6,Łódź Manufaktura,2024,11,19461.53,65,299.4081538461538,0.03076923076923077,0.17230167529812448,1769.2299999999998,63,40,0.1563651667947693,low_efficiency
6,Łódź Manufaktura,2024,12,49967.56,113,442.19079646017695,0.07964601769911504,0.06379209136426411,4542.505454545454,102,45,0.563992926893731,high_efficiency
6,Łódź Manufaktura,2025,1,23545.18,60,392.41966666666667,0.05,0.16493839140238917,2140.470909090909,53,26,0.1637781750625606,low_efficiency
6,Łódź Manufaktura,2025,2,28173.62,52,541.8003846153846,0.038461538461538464,0.06638145860396066,2561.2381818181816,51,29,0.30206982971571383,high_efficiency
6,Łódź Manufaktura,2025,3,20331.48,59,344.6013559322034,0.05084745762711865,0.07044150585743815,1848.3163636363636,57,34,0.18963575888174308,low_efficiency
6,Łódź Manufaktura,2025,4,16288.06,45,361.9568888888889,0.0,0.06206700368710882,1480.7327272727273,45,29,0.160816531561293,low_efficiency
6,Łódź Manufaktura,2025,5,28724.49,78,368.2626923076923,0.038461538461538464,0.06338723014639135,2611.3172727272727,70,42,0.32227884201456447,high_efficiency
6,Łódź Manufaktura,2025,6,23821.36,81,294.0908641975309,0.037037037037037035,0.06231988968913861,2165.5781818181817,78,35,0.2621318795177302,medium_efficiency
6,Łódź Manufaktura,2025,7,25642.81,100,256.42810000000003,0.06,0.16657533801352054,2331.1645454545455,91,44,0.2515696272144918,medium_efficiency
6,Łódź Manufaktura,2025,8,17838.7,66,270.28333333333336,0.045454545454545456,0.05548578254258037,1621.7,64,30,0.16386538974026427,low_efficiency
6,Łódź Manufaktura,2025,9,28840.72,75,384.54293333333334,0.08,0.06046952547402918,2621.8836363636365,69,42,0.3012789452991595,high_efficiency
6,Łódź Manufaktura,2025,10,31042.91,77,403.15467532467534,0.09090909090909091,0.09269618751837674,2822.0827272727274,73,39,0.3038648811852712,high_efficiency
6,Łódź Manufaktura,2025,11,31179.27,82,380.235,0.012195121951219513,0.1659626134924622,2834.479090909091,78,38,0.31878715836201105,high_efficiency
6,Łódź Manufaktura,2025,12,44728.91,96,465.92614583333335,0.08333333333333333,0.06138301752253639,4066.264545454546,87,40,0.4857212947619337,high_efficiency
6,Łódź Manufaktura,2026,1,18903.08,45,420.0684444444445,0.1111111111111111,0.15666179930125868,1718.4618181818184,43,30,0.08688035286672213,low_efficiency
6,Łódź Manufaktura,2026,2,26241.59,57,460.37877192982455,0.07017543859649122,0.06036233298182606,2385.599090909091,55,31,0.2568312495207119,medium_efficiency
6,Łódź Manufaktura,2026,3,25031.9,64,391.1234375,0.078125,0.07643497754538517,2275.627272727273,61,38,0.2396985938461541,medium_efficiency
6,Łódź Manufaktura,2026,4,26235.73,71,369.51732394366195,0.11267605633802817,0.055040257370552945,2385.066363636364,66,39,0.24572907210184597,medium_efficiency
6,Łódź Manufaktura,2026,5,32245.11,80,403.063875,0.0625,0.07288701911119942,2931.3736363636363,75,39,0.3449287010200454,high_efficiency
7,Katowice Silesia,2024,1,19362.3,45,430.2733333333333,0.1111111111111111,0.17249611512562377,2420.2875,45,30,0.10913176167960757,low_efficiency
7,Katowice Silesia,2024,2,22746.46,44,516.965,0.11363636363636363,0.04312134857173626,2843.3075,43,29,0.2233041615680364,medium_efficiency
7,Katowice Silesia,2024,3,19228.81,55,349.6147272727273,0.07272727272727272,0.065163543302914,2403.60125,53,37,0.18874263034958658,low_efficiency
7,Katowice Silesia,2024,4,19895.89,59,337.21847457627115,0.06779661016949153,0.08041342799790531,2486.98625,56,39,0.1974419204290283,medium_efficiency
7,Katowice Silesia,2024,5,22507.74,59,381.48711864406783,0.1016949152542373,0.058002488529369546,2813.4675,58,38,0.22656547405697514,medium_efficiency
7,Katowice Silesia,2024,6,16365.03,62,263.95209677419354,0.04838709677419355,0.05506045523310199,2045.62875,58,32,0.15724240198011286,low_efficiency
